,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,,,14/07/19 17:30:57,Not Available,NO ADS BOXES,P_h,cellulare,,,,to be implemented
1,,,,14/07/19 17:34:48,Not Available,NO ADS BOXES,P_h,cellulare,,,,to be implemented
2,,,,14/07/19 17:38:52,Not Available,NO ADS BOXES,P_h,cellulare,,,,to be implemented
3,,,,15/07/19 14:33:58,Not Available,NO ADS BOXES,P_h,cellulare,,,,to be implemented
4,,,,15/07/19 14:37:39,Not Available,NO ADS BOXES,P_h,cellulare,,,,to be implemented
