,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,,,31/07/19 01:28:19,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
1,,,,31/07/19 02:21:07,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
2,,,,31/07/19 03:35:07,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
3,,,,29/10/19 23:24:22,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
4,,,,31/10/19 16:08:07,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
5,,,,01/11/19 01:17:46,Not Available,NO ADS BOXES,M_i,animali domestici,,,,to be implemented
