,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,06/11/19 12:13:45,Onoranze Funebri | Pompe Funebri Liguri‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,False,to be implemented
1,,0,1,06/11/19 12:13:45,Pompe Funebri | La Savonese‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,False,to be implemented
2,,0,2,06/11/19 12:13:45,Agenzia Pompe Funebri | Socrem Apeiron Savona‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,True,to be implemented
3,,0,0,06/11/19 12:13:45,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
4,,0,0,06/11/19 12:16:05,Onoranze Funebri | Pompe Funebri Liguri‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,False,to be implemented
5,,0,1,06/11/19 12:16:05,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,False,to be implemented
6,,0,2,06/11/19 12:16:05,Pompe Funebri | La Savonese‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,True,to be implemented
7,,0,0,06/11/19 12:16:05,Onoranze Funebri Savona | Socrem Apeiron‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,True,to be implemented
8,,0,0,06/11/19 12:18:24,Funerali Completi | Pompe Funebri Liguri‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
9,,0,0,06/11/19 12:18:24,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
10,,0,1,06/11/19 12:18:24,Agenzia Pompe Funebri | Socrem Apeiron Savona‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
11,,0,2,06/11/19 12:18:24,Pompe Funebri | La Savonese‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
12,,0,0,06/11/19 12:20:43,Funerali Completi | Pompe Funebri Liguri | Onoranze Funebri‎,ADS A,44.306276_8.481562,pompe funebri,No ADS,No ADS,True,to be implemented
13,,0,0,06/11/19 12:20:43,Onoranze Funebri Savona | Socrem Apeiron‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
14,,0,1,06/11/19 12:20:43,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
15,,0,2,06/11/19 12:20:43,Pompe Funebri | La Savonese‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
16,,0,0,06/11/19 12:23:02,Funerali Completi | Pompe Funebri Liguri‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
17,,0,1,06/11/19 12:23:02,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
18,,0,2,06/11/19 12:23:02,Agenzia Pompe Funebri | Socrem Apeiron Savona‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
19,,0,0,06/11/19 12:25:12,Funerali Completi | Pompe Funebri Liguri‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
20,,0,1,06/11/19 12:25:12,Agenzia Pompe Funebri | Socrem Apeiron Savona‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
21,,0,2,06/11/19 12:25:12,Pompe Funebri | La Savonese‎,ADS B,44.306276_8.481562,pompe funebri,No ADS,No ADS,No ADS,to be implemented
