,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,15/07/19 15:54:33,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
1,,0,1,15/07/19 15:54:33,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
2,,0,2,15/07/19 15:54:33,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
3,,0,0,15/07/19 15:56:35,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
4,,0,1,15/07/19 15:56:35,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
5,,0,2,15/07/19 15:56:35,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
6,,0,0,15/07/19 15:58:36,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,,,,to be implemented
7,,0,0,16/07/19 01:43:27,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
8,,0,1,16/07/19 01:43:27,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
9,,0,2,16/07/19 01:43:27,Onoranze Funebri | Cura e Discrezione‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
10,,0,0,16/07/19 01:43:27,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
11,,0,0,16/07/19 01:45:39,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
12,,0,1,16/07/19 01:45:39,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
13,,0,2,16/07/19 01:45:39,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
14,,0,0,16/07/19 01:45:39,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
15,,0,0,16/07/19 15:24:16,Onoranze Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
16,,0,1,16/07/19 15:24:16,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
17,,0,2,16/07/19 15:24:16,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
18,,0,0,16/07/19 16:04:30,Onoranze Funebri | Ofac a Spotorno‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
19,,0,1,16/07/19 16:04:30,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
20,,0,2,16/07/19 16:04:30,Onoranze Funebri | Rosario Reale‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
21,,0,0,16/07/19 16:04:30,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,onoranze funebri,No ADS,True,True,to be implemented
22,,0,0,16/07/19 16:27:04,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
23,,0,1,16/07/19 16:27:04,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
24,,0,2,16/07/19 16:27:04,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
