,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,15/07/19 16:07:07,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,0.0,0.0,0.0,to be implemented
1,,0,1,15/07/19 16:07:07,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.306276_8.481562,pompe funebri,1.0,1.0,1.0,to be implemented
2,,0,0,15/07/19 16:09:08,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,0.0,0.0,0.0,to be implemented
3,,0,1,15/07/19 16:09:08,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.306276_8.481562,pompe funebri,1.0,1.0,1.0,to be implemented
4,,0,0,16/07/19 00:13:01,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
5,,0,1,16/07/19 00:13:01,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
6,,0,2,16/07/19 00:13:01,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.306276_8.481562,pompe funebri,True,True,True,to be implemented
7,,0,0,16/07/19 00:22:18,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
8,,0,1,16/07/19 00:22:18,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
9,,0,2,16/07/19 00:22:18,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.306276_8.481562,pompe funebri,True,True,True,to be implemented
10,,0,0,16/07/19 00:24:21,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
11,,0,1,16/07/19 00:24:21,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
12,,0,2,16/07/19 00:24:21,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.306276_8.481562,pompe funebri,True,True,True,to be implemented
13,,0,0,16/07/19 01:38:36,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.306276_8.481562,pompe funebri,False,False,False,to be implemented
14,,0,1,16/07/19 01:38:36,Onoranze Funebri | Pompe Funebri Liguri | Al Vostro Servizio dal 1998‎,ADS A,44.306276_8.481562,pompe funebri,True,True,True,to be implemented
15,,0,0,16/07/19 01:38:36,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.306276_8.481562,pompe funebri,True,No ADS,True,to be implemented
