,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,17/07/19 03:10:11,Onoranze Funebri | Assistenza Funebre Completa | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
1,,0,1,17/07/19 03:10:11,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
2,,0,2,17/07/19 03:10:11,Onoranze Funebri | Cura e Discrezione‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
3,,0,0,17/07/19 03:12:11,Onoranze Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
4,,0,1,17/07/19 03:12:11,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,onoranze funebri,False,False,False,to be implemented
5,,0,2,17/07/19 03:12:11,Onoranze Funebri | Rosario Reale | rosariorealeonoranzefunebri.com‎,ADS A,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
6,,0,0,17/07/19 03:12:11,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.307208_8.482031,onoranze funebri,True,True,True,to be implemented
