,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,2019-05-30 02:32:58.039923,Pompe Funebri | A.Se.f. a Genova | asef.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
1,,0,1,2019-05-30 02:32:58.039923,La Generale Pompe Funebri | A Genova da Oltre 40 Anni‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
2,,0,2,2019-05-30 02:32:58.039923,Pompe Funebri | Servizi Funebri Completi | lacodevillese.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
3,,0,3,2019-05-30 02:32:58.039923,Pompe Funebri Genova | Funerali Economici e di Lusso‎,ADS A,44.394044_8.958185,Pompe funebri,True,True,True,to be implemented
4,,0,0,2019-05-30 02:32:58.039923,Impresa di Pompe Funebri | Ferrari a Genova‎,ADS B,44.394044_8.958185,Pompe funebri,No ADS,No ADS,No ADS,to be implemented
5,,0,0,2019-05-30 02:35:17.576912,Pompe Funebri | A.Se.f. a Genova | asef.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
6,,0,1,2019-05-30 02:35:17.576912,Pompe Funebri | Organizzazione di Funerali | lacodevillese.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
7,,0,2,2019-05-30 02:35:17.576912,La Generale Pompe Funebri | A Genova da Oltre 40 Anni‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
8,,0,3,2019-05-30 02:35:17.576912,Pompe Funebri Genova | Funerali Economici e di Lusso‎,ADS A,44.394044_8.958185,Pompe funebri,True,True,True,to be implemented
9,,0,0,2019-05-30 02:35:17.576912,Impresa di Pompe Funebri | Ferrari a Genova‎,ADS B,44.394044_8.958185,Pompe funebri,No ADS,No ADS,No ADS,to be implemented
10,,0,1,2019-05-30 02:35:17.576912,Pompe Funebri | Campirio e Mangini a Genova‎,ADS B,44.394044_8.958185,Pompe funebri,No ADS,No ADS,No ADS,to be implemented
11,,0,0,2019-05-30 02:37:36.988632,Pompe Funebri | A.Se.f. a Genova | asef.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
12,,0,1,2019-05-30 02:37:36.988632,Pompe Funebri | Organizzazione di Funerali | lacodevillese.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
13,,0,2,2019-05-30 02:37:36.988632,La Generale Pompe Funebri | A Genova da Oltre 40 Anni‎,ADS A,44.394044_8.958185,Pompe funebri,True,True,True,to be implemented
14,,0,0,2019-05-30 02:37:36.988632,Pompe Funebri Genova | Funerali Economici e di Lusso‎,ADS B,44.394044_8.958185,Pompe funebri,True,No ADS,No ADS,to be implemented
15,,0,0,2019-05-30 02:39:58.677123,Pompe Funebri | A.Se.f. a Genova | asef.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
16,,0,1,2019-05-30 02:39:58.677123,Pompe Funebri | Organizzazione di Funerali | lacodevillese.it‎,ADS A,44.394044_8.958185,Pompe funebri,False,False,False,to be implemented
17,,0,2,2019-05-30 02:39:58.677123,La Generale Pompe Funebri | Esperienza da più di 40 anni‎,ADS A,44.394044_8.958185,Pompe funebri,True,True,True,to be implemented
18,,0,0,2019-05-30 02:39:58.677123,Pompe Funebri Genova | Funerali Economici e di Lusso‎,ADS B,44.394044_8.958185,Pompe funebri,True,No ADS,No ADS,to be implemented
