,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,2019-05-15 15:01:38.696850,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
1,,0,1,2019-05-15 15:01:38.696850,cerchiTURATI onoranze funebri? | siamo solo in via bauer 19‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
2,,0,2,2019-05-15 15:01:38.696850,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
3,,0,3,2019-05-15 15:01:38.696850,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
4,,0,0,2019-05-15 15:01:38.696850,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
5,,0,1,2019-05-15 15:01:38.696850,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
6,,0,2,2019-05-15 15:01:38.696850,Pompe Funebri | Organizzazione di Funerali‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
7,,0,0,2019-05-15 15:02:31.376184,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
8,,0,1,2019-05-15 15:02:31.376184,cerchiTURATI onoranze funebri? | siamo solo in via bauer 19‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
9,,0,2,2019-05-15 15:02:31.376184,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
10,,0,3,2019-05-15 15:02:31.376184,Pompe Funebri | Agenzia Funebre Panzeri‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
11,,0,0,2019-05-15 15:02:31.376184,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
12,,0,1,2019-05-15 15:02:31.376184,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
13,,0,2,2019-05-15 15:02:31.376184,Pompe Funebri | Organizzazione di Funerali‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
14,,0,0,2019-05-15 15:03:20.632805,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
15,,0,1,2019-05-15 15:03:20.632805,cerchiTURATI onoranze funebri? | siamo solo in via bauer 19‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
16,,0,2,2019-05-15 15:03:20.632805,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
17,,0,3,2019-05-15 15:03:20.632805,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
18,,0,0,2019-05-15 15:03:20.632805,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
19,,0,1,2019-05-15 15:03:20.632805,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
20,,0,2,2019-05-15 15:03:20.632805,Pompe Funebri | Organizzazione di Funerali‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
21,,0,0,2019-05-15 15:04:10.386018,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
22,,0,1,2019-05-15 15:04:10.386018,cerchiTURATI onoranze funebri? | siamo solo in via bauer 19‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
23,,0,2,2019-05-15 15:04:10.386018,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
24,,0,3,2019-05-15 15:04:10.386018,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
25,,0,0,2019-05-15 15:04:10.386018,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
26,,0,1,2019-05-15 15:04:10.386018,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
27,,0,2,2019-05-15 15:04:10.386018,Pompe Funebri | Organizzazione di Funerali‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
28,,0,0,2019-05-15 15:04:59.883943,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
29,,0,1,2019-05-15 15:04:59.883943,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
30,,0,2,2019-05-15 15:04:59.883943,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
31,,0,3,2019-05-15 15:04:59.883943,Pompe Funebri | Agenzia Funebre Panzeri‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
32,,0,0,2019-05-15 15:04:59.883943,Pompe Funebri | Verano Brianza‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
33,,0,1,2019-05-15 15:04:59.883943,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
34,,0,2,2019-05-15 15:04:59.883943,Pompe Funebri | La Codevillese a Voghera‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
35,,0,0,2019-05-15 15:05:50.348482,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
36,,0,1,2019-05-15 15:05:50.348482,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
37,,0,2,2019-05-15 15:05:50.348482,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
38,,0,3,2019-05-15 15:05:50.348482,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
39,,0,0,2019-05-15 15:05:50.348482,Pompe Funebri | Verano Brianza‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
40,,0,1,2019-05-15 15:05:50.348482,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
41,,0,2,2019-05-15 15:05:50.348482,Pompe Funebri | La Codevillese a Voghera‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
42,,0,0,2019-05-15 15:06:41.028823,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
43,,0,1,2019-05-15 15:06:41.028823,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
44,,0,2,2019-05-15 15:06:41.028823,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
45,,0,3,2019-05-15 15:06:41.028823,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
46,,0,0,2019-05-15 15:06:41.028823,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
47,,0,1,2019-05-15 15:06:41.028823,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
48,,0,2,2019-05-15 15:06:41.028823,Pompe Funebri | La Codevillese a Voghera‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
49,,0,0,2019-05-15 15:07:31.123576,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
50,,0,1,2019-05-15 15:07:31.123576,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
51,,0,2,2019-05-15 15:07:31.123576,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
52,,0,3,2019-05-15 15:07:31.123576,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
53,,0,0,2019-05-15 15:07:31.123576,Pompe Funebri | Verano Brianza‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
54,,0,1,2019-05-15 15:07:31.123576,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
55,,0,2,2019-05-15 15:07:31.123576,Pompe Funebri | La Codevillese a Voghera‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
56,,0,0,2019-05-15 15:08:21.618622,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
57,,0,1,2019-05-15 15:08:21.618622,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
58,,0,2,2019-05-15 15:08:21.618622,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
59,,0,3,2019-05-15 15:08:21.618622,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
60,,0,0,2019-05-15 15:08:21.618622,Pompe Funebri | Agenzia Funebre Ballabio‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
61,,0,1,2019-05-15 15:08:21.618622,Pompe Funebri | A Seregno‎,ADS B,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
62,,0,2,2019-05-15 15:08:21.618622,Pompe Funebri | La Codevillese a Voghera‎,ADS B,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
63,,0,0,2019-05-15 15:09:11.397478,pompe funebri | Funerale A Milano A 1.254 Euro | nebulonghi.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
64,,0,1,2019-05-15 15:09:11.397478,"TURATI, non confondetevi con ® | Pompe funebri 1892 di Niguarda‎",ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
65,,0,2,2019-05-15 15:09:11.397478,Pompe Funebri | Agenzia Funebre La Novese | pompefunebrilanovese.it‎,ADS A,45.478771_9.186033,Pompe funebri,0.0,0.0,0.0,to be implemented
66,,0,3,2019-05-15 15:09:11.397478,Pompe Funebri | Agenzia Funebre Panzeri | onoranzepanzeri.com‎,ADS A,45.478771_9.186033,Pompe funebri,1.0,1.0,1.0,to be implemented
