,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,0,0,12/07/19 20:46:08,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
1,,0,1,12/07/19 20:46:08,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
2,,0,0,12/07/19 20:48:20,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
3,,0,1,12/07/19 20:48:20,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
4,,0,0,12/07/19 20:50:31,Pompe Funebri | Assistenza Funebre Completa | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
5,,0,1,12/07/19 20:50:31,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
6,,0,0,12/07/19 20:52:41,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
7,,0,1,12/07/19 20:52:41,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
8,,0,0,12/07/19 20:54:53,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
9,,0,0,12/07/19 20:54:53,Funerali Completi | Pompe Funebri Liguri‎,ADS B,44.307208_8.482031,pompe funebri,No ADS,No ADS,No ADS,to be implemented
10,,0,0,13/07/19 16:09:11,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
11,,0,1,13/07/19 16:09:11,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
12,,0,2,13/07/19 16:09:11,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
13,,0,0,13/07/19 16:11:22,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
14,,0,1,13/07/19 16:11:22,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
15,,0,0,13/07/19 16:11:22,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
16,,0,0,13/07/19 16:13:41,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,No ADS,False,False,to be implemented
17,,0,1,13/07/19 16:13:41,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,No ADS,True,True,to be implemented
18,,0,0,13/07/19 16:13:41,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
19,,0,0,13/07/19 16:16:03,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,No ADS,True,True,to be implemented
20,,0,0,13/07/19 16:16:03,Funerali Completi | Pompe Funebri Liguri‎,ADS B,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
21,,0,1,13/07/19 16:16:03,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
22,,0,0,14/07/19 02:05:54,Pompe Funebri | Assistenza Funebre Completa | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
23,,0,1,14/07/19 02:05:54,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
24,,0,0,14/07/19 02:05:54,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,pompe funebri,No ADS,True,No ADS,to be implemented
25,,0,0,15/07/19 14:49:34,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
26,,0,1,15/07/19 14:49:34,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
27,,0,2,15/07/19 14:49:34,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
28,,0,0,15/07/19 14:51:35,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
29,,0,1,15/07/19 14:51:35,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
30,,0,2,15/07/19 14:51:35,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
31,,0,0,15/07/19 14:53:37,Pompe Funebri | Organizzazione di Funerali | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
32,,0,1,15/07/19 14:53:37,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
33,,0,0,15/07/19 14:53:37,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.307208_8.482031,pompe funebri,No ADS,No ADS,No ADS,to be implemented
34,,0,0,15/07/19 14:55:46,Pompe Funebri | Ofac a Spotorno | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,No ADS,False,False,to be implemented
35,,0,1,15/07/19 14:55:46,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,No ADS,True,True,to be implemented
36,,0,0,15/07/19 14:55:46,Onoranze funebri Parodi | Funerale in Valbormida‎,ADS B,44.307208_8.482031,pompe funebri,True,No ADS,No ADS,to be implemented
37,,0,0,15/07/19 15:02:37,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
38,,0,1,15/07/19 15:02:37,Onoranze Funebri | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
39,,0,2,15/07/19 15:02:37,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
40,,0,0,15/07/19 15:04:40,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
41,,0,1,15/07/19 15:04:40,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
42,,0,2,15/07/19 15:04:40,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
43,,0,0,15/07/19 15:06:41,Pompe Funebri | Servizi Funebri Completi | pompefunebriofac.it‎,ADS A,44.307208_8.482031,pompe funebri,False,False,False,to be implemented
44,,0,1,15/07/19 15:06:41,Funerali Completi | Pompe Funebri Liguri | PompeFunebriLiguri.com‎,ADS A,44.307208_8.482031,pompe funebri,True,True,True,to be implemented
45,,0,0,15/07/19 15:06:41,Onoranze funebri valbormida | Reperibilità 24 ore su 24‎,ADS B,44.307208_8.482031,pompe funebri,No ADS,No ADS,No ADS,to be implemented
