,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
0,,,,12/07/19 20:13:33,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
1,,,,12/07/19 20:17:34,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
2,,,,12/07/19 20:21:38,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
3,,,,12/07/19 20:25:41,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
4,,,,13/07/19 02:36:56,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
5,,,,13/07/19 02:40:57,Not Available,NO ADS BOXES,M_i,telefonia,,,,to be implemented
