,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
46,,0.0,1.0,26/07/19 02:32:05,Web marketing | Scopri cosa possiamo offrirti‎,ADS B,44.393906_8.958207,web design marketing,No ADS,True,No ADS,to be implemented
47,,0.0,0.0,26/07/19 02:34:14,Web marketing | migliore percezione del brand‎,ADS B,44.393906_8.958207,web design marketing,False,False,No ADS,to be implemented
48,,0.0,1.0,26/07/19 02:34:14,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,True,True,No ADS,to be implemented
49,,0.0,0.0,26/07/19 02:36:23,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,False,False,False,to be implemented
50,,0.0,1.0,26/07/19 02:36:23,Web marketing | Scopri cosa possiamo offrirti‎,ADS B,44.393906_8.958207,web design marketing,True,True,True,to be implemented
51,,0.0,0.0,28/07/19 03:52:54,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
52,,0.0,0.0,28/07/19 03:55:02,Agenzia Web Design | Seppia Comunicazione | seppia.ink‎,ADS A,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
53,,0.0,1.0,28/07/19 03:55:02,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjTvLmCwdbjAhUU4O0KHTimD5sYABABGgJkZw&amp;ohost=www.google.com&amp;cid=CAASE-RoZL7HN1na5fizcJUM89u4Dq8&amp;sig=AOD64_17sBiHlxsE4OaZ_IFfX65QJ-V6XQ&amp;adurl=&amp;q="" data-mousedown=""LmvwCb"" data-touchstart=""bez1fd"" data-ved=""2ahUKEwiM57OCwdbjAhVGIVAKHfl3AIIQqyQoAHoECAwQBA"" href=""https://seppia.ink/foto-e-video/"" onmousedown=""return google.f[this.getAttribute('data-mousedown')](this)"" ontouchstart=""return google.f[this.getAttribute('data-touchstart')](this)"">Foto e Video</a>",ADS A,44.393906_8.958207,web design marketing,,,,to be implemented
54,,0.0,2.0,28/07/19 03:55:02,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjTvLmCwdbjAhUU4O0KHTimD5sYABACGgJkZw&amp;ohost=www.google.com&amp;cid=CAASE-RoZL7HN1na5fizcJUM89u4Dq8&amp;sig=AOD64_2U6fSU01EN_gyvQ0P4bimDxL9brA&amp;adurl=&amp;q="" data-mousedown=""LmvwCb"" data-touchstart=""bez1fd"" data-ved=""2ahUKEwiM57OCwdbjAhVGIVAKHfl3AIIQqyQoAXoECAwQBQ"" href=""https://seppia.ink/web/"" onmousedown=""return google.f[this.getAttribute('data-mousedown')](this)"" ontouchstart=""return google.f[this.getAttribute('data-touchstart')](this)"">Web Design</a>",ADS A,44.393906_8.958207,web design marketing,,,,to be implemented
55,,0.0,0.0,28/07/19 03:57:11,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
56,,0.0,0.0,28/07/19 03:59:20,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
57,,0.0,0.0,28/07/19 04:01:29,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
58,,0.0,0.0,28/07/19 04:03:39,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
59,,0.0,0.0,28/07/19 04:05:48,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
60,,0.0,0.0,28/07/19 21:18:48,Agenzia Web Design | Seppia Comunicazione‎,ADS B,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
61,,,,29/07/19 01:23:48,Not Available,NO ADS BOXES,S_e,web design marketing,,,,to be implemented
62,,0.0,0,29/07/19 02:00:56,Agenzia Web Design | Seppia Comunicazione | seppia.ink‎,ADS A,44.393906_8.958207,web design marketing,No ADS,No ADS,No ADS,to be implemented
