,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
24,,0.0,0.0,14/07/19 03:34:44,Agenzia Web Design | Seppia Comunicazione | seppia.ink‎,ADS A,44.393906_8.958207,web design commercial,No ADS,No ADS,No ADS,to be implemented
25,,0.0,1.0,14/07/19 03:34:44,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjS_42vorPjAhVI6HcKHe90CNQYABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRox0sAx-kKigPxQ--1ilDqeA&amp;sig=AOD64_27_MGPp4CQnJFWYDxQkVAJRLdJQQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwjvwoevorPjAhWQyKQKHcR5AmIQqyQoAHoECAoQBg"" href=""https://seppia.ink/grafica/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Progettazione Grafica</a>",ADS A,44.393906_8.958207,web design commercial,,,,to be implemented
26,,0.0,2.0,14/07/19 03:34:44,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjS_42vorPjAhVI6HcKHe90CNQYABAEGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRox0sAx-kKigPxQ--1ilDqeA&amp;sig=AOD64_0HLLH_0cqpes-Atz615aKLGoLvMQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwjvwoevorPjAhWQyKQKHcR5AmIQqyQoAXoECAoQBw"" href=""https://seppia.ink/foto-e-video/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Foto e Video</a>",ADS A,44.393906_8.958207,web design commercial,,,,to be implemented
27,,0.0,3.0,14/07/19 03:34:44,Get a Free Website Design | Wix Has Stunning Templates | wix.com‎,ADS A,44.393906_8.958207,web design commercial,No ADS,No ADS,No ADS,to be implemented
28,,0.0,0.0,14/07/19 03:34:44,PC Academy | Master in Web Design‎,ADS B,44.393906_8.958207,web design commercial,True,No ADS,True,to be implemented
29,,0.0,0.0,14/07/19 03:37:03,Agenzia Web Design | Seppia Comunicazione | seppia.ink‎,ADS A,44.393906_8.958207,web design commercial,No ADS,No ADS,No ADS,to be implemented
30,,0.0,1.0,14/07/19 03:37:03,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwip6tbxorPjAhVJ43cKHfYMAjAYABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoIwzLeUHTSK1rwyXBETBcwg&amp;sig=AOD64_20HMqfXLs96iIabqz-m_gDEj_iKw&amp;adurl=&amp;q="" data-ved=""2ahUKEwjP4tDxorPjAhUFDOwKHeheC34QqyQoAHoECAsQBg"" href=""https://seppia.ink/web/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Web Design</a>",ADS A,44.393906_8.958207,web design commercial,,,,to be implemented
31,,0.0,2.0,14/07/19 03:37:03,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwip6tbxorPjAhVJ43cKHfYMAjAYABACGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoIwzLeUHTSK1rwyXBETBcwg&amp;sig=AOD64_0I7xdGKWM2-4W5PBF9Y0BXrvd61g&amp;adurl=&amp;q="" data-ved=""2ahUKEwjP4tDxorPjAhUFDOwKHeheC34QqyQoAXoECAsQBw"" href=""https://seppia.ink/grafica/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Progettazione Grafica</a>",ADS A,44.393906_8.958207,web design commercial,,,,to be implemented
32,,0.0,3.0,14/07/19 03:37:03,Get a Free Website Design | Wix Has Stunning Templates | wix.com‎,ADS A,44.393906_8.958207,web design commercial,No ADS,No ADS,No ADS,to be implemented
33,,0.0,0.0,14/07/19 03:37:03,PC Academy | Master in Web Design‎,ADS B,44.393906_8.958207,web design commercial,True,True,True,to be implemented
34,,0.0,0,16/07/19 01:43:34,Agenzia Web Design | Seppia Comunicazione | seppia.ink‎,ADS A,44.393906_8.958207,web design commercial,No ADS,False,False,to be implemented
35,,0.0,1,16/07/19 01:43:34,Get a Free Website Design | Wix Has Stunning Templates | wix.com‎,ADS A,44.393906_8.958207,web design commercial,No ADS,True,True,to be implemented
36,,0.0,0,16/07/19 01:43:34,Master in grafica e web‎,ADS B,44.393906_8.958207,web design commercial,True,No ADS,True,to be implemented
